Device,ADC,Bootswap,CCP,CLC,COG,Comp,CVREF,CoreTimer,CRC,CWG,DeepSleep,DMA,DSM,EEFlash,FVR,GPIO,HLT,IC,INT,IOC,OC,Osc,Ports,PPS,PWM,PullUp,RTSP,SMT,Timer,UART,VREF,WDT
dsPIC33EP128MC206,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP128MC502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP128MC504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP128MC506,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP16GS202,,,,,,COMP1;COMP2,,,,,,,,,,,,IC1,INT,IOC,OC1,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3,UART1,,WDT
dsPIC33EP16GS502,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP16GS504,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP16GS505,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP16GS506,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP256GM304,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256GM306,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256GM310,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256GM604,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256GM706,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256GM710,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256GP502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256GP504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256GP506,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MC202,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MC204,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MC206,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MC502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MC504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MC506,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP256MU806,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256MU810,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP256MU814,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG;PORTH;PORTJ;PORTK,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP32GP502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32GP503,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32GP504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32GS202,,,,,,COMP1;COMP2,,,,,,,,,,,,IC1,INT,IOC,OC1,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3,UART1,,WDT
dsPIC33EP32GS502,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP32GS504,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP32GS505,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP32GS506,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP32MC202,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32MC203,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32MC204,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32MC502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32MC503,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP32MC504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512GM304,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512GM306,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512GM310,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512GM604,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512GM706,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512GM710,ADC1;ADC2,,,,,COMP1;COMP2;COMP3;COMP4;COMP5,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4;IC5;IC6;IC7;IC8,INT,IOC,OC1;OC2;OC3;OC4;OC5;OC6;OC7;OC8,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512GP502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512GP504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512GP506,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512GP806,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512MC202,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512MC204,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512MC206,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512MC502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512MC504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512MC506,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP512MC806,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512MU810,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP512MU814,ADC1;ADC2,,,,,COMP1;COMP2;COMP3,,,CRC,,,DMA,,,,,,IC1;IC10;IC11;IC12;IC13;IC14;IC15;IC16;IC2;IC3;IC4;IC5;IC6;IC7;IC8;IC9,INT,IOC,OC1;OC10;OC11;OC12;OC13;OC14;OC15;OC16;OC2;OC3;OC4;OC5;OC6;OC7;OC8;OC9,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG;PORTH;PORTJ;PORTK,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5;TMR6;TMR7;TMR8;TMR9,UART1;UART2;UART3;UART4,VREF,WDT
dsPIC33EP64GP502,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP64GP503,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP64GP504,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP64GP506,ADC1,,,,,COMP1;COMP2;COMP3;COMP4,,,CRC,,,DMA,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC;PORTD;PORTE;PORTF;PORTG,PPS,,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,VREF,WDT
dsPIC33EP64GS502,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP64GS504,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
dsPIC33EP64GS505,ADC1,BootSwap,,,,COMP1;COMP2;COMP3;COMP4,,,,,,,,,,,,IC1;IC2;IC3;IC4,INT,IOC,OC1;OC2;OC3;OC4,OSC,PORTA;PORTB;PORTC,PPS,PWM,PullUp,RTSP,,TMR1;TMR2;TMR3;TMR4;TMR5,UART1;UART2,,WDT
